Pollster Name,Methodology,State,sample_size,Type of Voter,Candidate Favored,Percentage
Big Data Poll,Live Phone/Online Panel/Text-to-Web,NA,2919,lv,Donald Trump,44.7
Big Data Poll,Live Phone/Online Panel/Text-to-Web,NA,2919,lv,Robert F. Kennedy,5.5
Big Data Poll,Live Phone/Online Panel/Text-to-Web,NA,2919,lv,Chase Oliver,1
Big Data Poll,Live Phone/Online Panel/Text-to-Web,NA,2919,lv,Cornel West,1.2
Big Data Poll,Live Phone/Online Panel/Text-to-Web,NA,2919,lv,Jill Stein,0.8
Morning Consult,Online Panel,Arizona,804,rv,Kamala Harris,48
Morning Consult,Online Panel,Arizona,804,rv,Donald Trump,44
Morning Consult,Online Panel,Arizona,804,rv,Robert F. Kennedy,5
Morning Consult,Online Panel,Arizona,804,rv,Jill Stein,0
Morning Consult,Online Panel,Arizona,804,rv,Chase Oliver,2
Morning Consult,Online Panel,Arizona,804,rv,Kamala Harris,49
Morning Consult,Online Panel,Arizona,804,rv,Donald Trump,47
Morning Consult,Online Panel,Georgia,799,rv,Kamala Harris,45
Morning Consult,Online Panel,Georgia,799,rv,Donald Trump,45
Morning Consult,Online Panel,Georgia,799,rv,Robert F. Kennedy,4
Morning Consult,Online Panel,Georgia,799,rv,Jill Stein,0
Morning Consult,Online Panel,Georgia,799,rv,Chase Oliver,4
Morning Consult,Online Panel,Georgia,799,rv,Kamala Harris,47
Morning Consult,Online Panel,Georgia,799,rv,Donald Trump,47
Morning Consult,Online Panel,Michigan,706,rv,Kamala Harris,51
Morning Consult,Online Panel,Michigan,706,rv,Donald Trump,39
Morning Consult,Online Panel,Michigan,706,rv,Robert F. Kennedy,5
Morning Consult,Online Panel,Michigan,706,rv,Jill Stein,1
Morning Consult,Online Panel,Michigan,706,rv,Chase Oliver,2
Morning Consult,Online Panel,Michigan,706,rv,Kamala Harris,53
Morning Consult,Online Panel,Michigan,706,rv,Donald Trump,42
Morning Consult,Online Panel,Nevada,454,rv,Kamala Harris,43
Morning Consult,Online Panel,Nevada,454,rv,Donald Trump,43
Morning Consult,Online Panel,Nevada,454,rv,Robert F. Kennedy,7
Morning Consult,Online Panel,Nevada,454,rv,Jill Stein,1
Morning Consult,Online Panel,Nevada,454,rv,Chase Oliver,3
Morning Consult,Online Panel,Nevada,454,rv,Kamala Harris,47
Morning Consult,Online Panel,Nevada,454,rv,Donald Trump,45
Morning Consult,Online Panel,North Carolina,706,rv,Kamala Harris,44
Morning Consult,Online Panel,North Carolina,706,rv,Donald Trump,45
Morning Consult,Online Panel,North Carolina,706,rv,Robert F. Kennedy,5
Morning Consult,Online Panel,North Carolina,706,rv,Jill Stein,0
Morning Consult,Online Panel,North Carolina,706,rv,Chase Oliver,4
Morning Consult,Online Panel,North Carolina,706,rv,Kamala Harris,46
Morning Consult,Online Panel,North Carolina,706,rv,Donald Trump,48
Morning Consult,Online Panel,Pennsylvania,804,rv,Kamala Harris,44
Morning Consult,Online Panel,Pennsylvania,804,rv,Donald Trump,46
Morning Consult,Online Panel,Pennsylvania,804,rv,Robert F. Kennedy,3
Morning Consult,Online Panel,Pennsylvania,804,rv,Jill Stein,1
Morning Consult,Online Panel,Pennsylvania,804,rv,Chase Oliver,4
Morning Consult,Online Panel,Pennsylvania,804,rv,Kamala Harris,46
Morning Consult,Online Panel,Pennsylvania,804,rv,Donald Trump,50
Morning Consult,Online Panel,Wisconsin,700,rv,Kamala Harris,44
Morning Consult,Online Panel,Wisconsin,700,rv,Donald Trump,45
Morning Consult,Online Panel,Wisconsin,700,rv,Robert F. Kennedy,6
Morning Consult,Online Panel,Wisconsin,700,rv,Jill Stein,0
Morning Consult,Online Panel,Wisconsin,700,rv,Chase Oliver,3
Morning Consult,Online Panel,Wisconsin,700,rv,Kamala Harris,49
Morning Consult,Online Panel,Wisconsin,700,rv,Donald Trump,47
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Ohio,600,lv,Kamala Harris,39
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Ohio,600,lv,Donald Trump,48
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Ohio,600,lv,Robert F. Kennedy,9
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Ohio,600,lv,Chase Oliver,1
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Ohio,600,lv,Jill Stein,1
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Ohio,600,lv,Kamala Harris,42
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Ohio,600,lv,Donald Trump,52
Susquehanna Polling & Research,NA,Pennsylvania,600,lv,Kamala Harris,47
Susquehanna Polling & Research,NA,Pennsylvania,600,lv,Donald Trump,43
Susquehanna Polling & Research,NA,Pennsylvania,600,lv,Robert F. Kennedy,3
Susquehanna Polling & Research,NA,Pennsylvania,600,lv,Jill Stein,0
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,997,rv,Kamala Harris,46
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,997,rv,Donald Trump,46
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,952,lv,Kamala Harris,48
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,952,lv,Donald Trump,46
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,997,rv,Kamala Harris,43
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,997,rv,Donald Trump,42
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,997,rv,Robert F. Kennedy,9
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,952,lv,Kamala Harris,44
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,952,lv,Donald Trump,43
Florida Atlantic University PolCom Lab/Mainstreet Research,IVR/Online Panel,NA,952,lv,Robert F. Kennedy,8
Morning Consult,Online Panel,NA,4000,rv,Kamala Harris,47
Morning Consult,Online Panel,NA,4000,rv,Donald Trump,45
Morning Consult,Online Panel,NA,9986,lv,Kamala Harris,48
Morning Consult,Online Panel,NA,9986,lv,Donald Trump,46
Capitol Weekly,NA,California,1904,lv,Kamala Harris,59
Capitol Weekly,NA,California,1904,lv,Donald Trump,35
Capitol Weekly,NA,California,1904,lv,Robert F. Kennedy,5
Capitol Weekly,NA,California,1904,lv,Claudia De La Cruz,0
Capitol Weekly,NA,California,1904,lv,Jill Stein,2
Capitol Weekly,NA,California,1904,lv,Cornel West,0
University of North Florida Public Opinion Research Lab,Live Phone/Text-to-Web,Florida,774,lv,Kamala Harris,42
University of North Florida Public Opinion Research Lab,Live Phone/Text-to-Web,Florida,774,lv,Donald Trump,49
SoCal Research,Online Ad,Michigan,500,rv,Kamala Harris,46
SoCal Research,Online Ad,Michigan,500,rv,Donald Trump,49
SoCal Research,Online Ad,Georgia,505,rv,Kamala Harris,46.4
SoCal Research,Online Ad,Georgia,505,rv,Donald Trump,49.9
Morning Consult,Online Panel,NA,4000,rv,Kamala Harris,46
Morning Consult,Online Panel,NA,4000,rv,Donald Trump,45
Morning Consult,Online Panel,NA,9918,lv,Kamala Harris,48
Morning Consult,Online Panel,NA,9918,lv,Donald Trump,46
Hoffman Research Group,Live Phone,Oregon,700,lv,Kamala Harris,49
Hoffman Research Group,Live Phone,Oregon,700,lv,Donald Trump,44
Hoffman Research Group,Live Phone,Oregon,700,lv,Kamala Harris,45
Hoffman Research Group,Live Phone,Oregon,700,lv,Donald Trump,40
Hoffman Research Group,Live Phone,Oregon,700,lv,Robert F. Kennedy,7
Hoffman Research Group,Live Phone,Oregon,700,lv,Jill Stein,1
Clarity Campaign Labs,Online Panel,NA,995,lv,Kamala Harris,48
Clarity Campaign Labs,Online Panel,NA,995,lv,Donald Trump,47
Clarity Campaign Labs,Online Panel,NA,995,lv,Kamala Harris,50
Clarity Campaign Labs,Online Panel,NA,995,lv,JD Vance,39
Saint Anselm College Survey Center,Online Panel,New Hampshire,2083,rv,Kamala Harris,50
Saint Anselm College Survey Center,Online Panel,New Hampshire,2083,rv,Donald Trump,44
Saint Anselm College Survey Center,Online Panel,New Hampshire,2083,rv,Robert F. Kennedy,3
Saint Anselm College Survey Center,Online Panel,New Hampshire,2083,rv,Chase Oliver,0
Saint Anselm College Survey Center,Online Panel,New Hampshire,2083,rv,Jill Stein,0
Saint Anselm College Survey Center,Online Panel,New Hampshire,2083,rv,Cornel West,0
Public Policy Polling,IVR/Text-to-Web,Washington,581,lv,Kamala Harris,52
Public Policy Polling,IVR/Text-to-Web,Washington,581,lv,Donald Trump,38
Public Policy Polling,IVR/Text-to-Web,Washington,581,lv,Robert F. Kennedy,6
Ipsos,Probability Panel,NA,1238,a,Kamala Harris,38
Ipsos,Probability Panel,NA,1238,a,Donald Trump,38
Ipsos,Probability Panel,NA,1238,a,Robert F. Kennedy,4
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine,1445,lv,Kamala Harris,48
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine,1445,lv,Donald Trump,40
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine,1445,lv,Robert F. Kennedy,4
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine,1445,lv,Chase Oliver,1
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine,1445,lv,Jill Stein,1
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine,1445,lv,Cornel West,1
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine,1445,lv,Kamala Harris,54
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine,1445,lv,Donald Trump,45
University of New Hampshire Survey Center,Online Panel/Text-to-Web,New Hampshire,2875,lv,Kamala Harris,49
University of New Hampshire Survey Center,Online Panel/Text-to-Web,New Hampshire,2875,lv,Donald Trump,43
University of New Hampshire Survey Center,Online Panel/Text-to-Web,New Hampshire,2875,lv,Robert F. Kennedy,4
University of New Hampshire Survey Center,Online Panel/Text-to-Web,New Hampshire,2875,lv,Chase Oliver,0
University of New Hampshire Survey Center,Online Panel/Text-to-Web,New Hampshire,2875,lv,Jill Stein,0
University of New Hampshire Survey Center,Online Panel/Text-to-Web,New Hampshire,2875,lv,Cornel West,0
University of New Hampshire Survey Center,Online Panel/Text-to-Web,New Hampshire,2875,lv,Kamala Harris,53
University of New Hampshire Survey Center,Online Panel/Text-to-Web,New Hampshire,2875,lv,Donald Trump,46
The Bullfinch Group,NA,Pennsylvania,800,rv,Kamala Harris,48
The Bullfinch Group,NA,Pennsylvania,800,rv,Donald Trump,47
The Bullfinch Group,NA,Pennsylvania,800,rv,Kamala Harris,44
The Bullfinch Group,NA,Pennsylvania,800,rv,Donald Trump,44
The Bullfinch Group,NA,Pennsylvania,800,rv,Robert F. Kennedy,6
The Bullfinch Group,NA,Pennsylvania,800,rv,Jill Stein,1
The Bullfinch Group,NA,Pennsylvania,800,rv,Chase Oliver,1
"Fabrizio, Lee & Associates/GBAO",NA,NA,1000,rv,Kamala Harris,45
"Fabrizio, Lee & Associates/GBAO",NA,NA,1000,rv,Donald Trump,44
"Fabrizio, Lee & Associates/GBAO",NA,NA,1000,rv,Robert F. Kennedy,4
"Fabrizio, Lee & Associates/GBAO",NA,NA,1000,rv,Cornel West,1
"Fabrizio, Lee & Associates/GBAO",NA,NA,1000,rv,Jill Stein,1
"Fabrizio, Lee & Associates/GBAO",NA,NA,1000,rv,Chase Oliver,0
"Fabrizio, Lee & Associates/GBAO",NA,NA,1000,rv,Kamala Harris,47
"Fabrizio, Lee & Associates/GBAO",NA,NA,1000,rv,Donald Trump,49
SurveyUSA,Online Panel,Minnesota,656,lv,Kamala Harris,50
SurveyUSA,Online Panel,Minnesota,656,lv,Donald Trump,40
AtlasIntel,Online Ad,NA,1980,rv,Kamala Harris,48
AtlasIntel,Online Ad,NA,1980,rv,Donald Trump,50.1
AtlasIntel,Online Ad,NA,1980,rv,Kamala Harris,46.1
AtlasIntel,Online Ad,NA,1980,rv,Donald Trump,47.7
AtlasIntel,Online Ad,NA,1980,rv,Robert F. Kennedy,4.5
AtlasIntel,Online Ad,NA,1980,rv,Cornel West,0.2
Angus Reid Global,Online Panel,NA,1743,rv,Kamala Harris,44
Angus Reid Global,Online Panel,NA,1743,rv,Donald Trump,42
Morning Consult,Online Panel,NA,4000,rv,Kamala Harris,46
Morning Consult,Online Panel,NA,4000,rv,Donald Trump,45
Morning Consult,Online Panel,NA,10054,lv,Kamala Harris,48
Morning Consult,Online Panel,NA,10054,lv,Donald Trump,46
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-1,732,lv,Kamala Harris,56
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-1,732,lv,Donald Trump,36
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-1,732,lv,Robert F. Kennedy,2
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-1,732,lv,Chase Oliver,1
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-1,732,lv,Jill Stein,1
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-1,732,lv,Cornel West,0
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-1,732,lv,Kamala Harris,60
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-1,732,lv,Donald Trump,39
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-2,701,lv,Kamala Harris,40
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-2,701,lv,Donald Trump,44
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-2,701,lv,Robert F. Kennedy,5
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-2,701,lv,Chase Oliver,1
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-2,701,lv,Jill Stein,3
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-2,701,lv,Cornel West,1
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-2,701,lv,Kamala Harris,49
University of New Hampshire Survey Center,Online Panel/Text-to-Web,Maine CD-2,701,lv,Donald Trump,51
HarrisX,Online Panel,NA,3013,rv,Kamala Harris,49
HarrisX,Online Panel,NA,3013,rv,Donald Trump,51
HarrisX,Online Panel,NA,2472,lv,Kamala Harris,49
HarrisX,Online Panel,NA,2472,lv,Donald Trump,51
HarrisX,Online Panel,NA,3013,rv,Kamala Harris,44
HarrisX,Online Panel,NA,3013,rv,Donald Trump,45
HarrisX,Online Panel,NA,3013,rv,Robert F. Kennedy,11
HarrisX,Online Panel,NA,2472,lv,Kamala Harris,45
HarrisX,Online Panel,NA,2472,lv,Donald Trump,47
HarrisX,Online Panel,NA,2472,lv,Robert F. Kennedy,8
HarrisX,Online Panel,NA,3013,rv,Kamala Harris,44
HarrisX,Online Panel,NA,3013,rv,Donald Trump,44
HarrisX,Online Panel,NA,3013,rv,Robert F. Kennedy,10
HarrisX,Online Panel,NA,3013,rv,Cornel West,1
HarrisX,Online Panel,NA,3013,rv,Jill Stein,1
HarrisX,Online Panel,NA,2472,lv,Kamala Harris,45
HarrisX,Online Panel,NA,2472,lv,Donald Trump,46
HarrisX,Online Panel,NA,2472,lv,Robert F. Kennedy,8
HarrisX,Online Panel,NA,2472,lv,Cornel West,1
HarrisX,Online Panel,NA,2472,lv,Jill Stein,1
McLaughlin & Associates,NA,NA,1700,lv,Joe Biden,37.7
McLaughlin & Associates,NA,NA,1700,lv,Donald Trump,42.1
McLaughlin & Associates,NA,NA,1700,lv,Robert F. Kennedy,7.6
McLaughlin & Associates,NA,NA,1700,lv,Jill Stein,2.1
McLaughlin & Associates,NA,NA,1700,lv,Chase Oliver,2.1
Big Village,Online Panel,NA,2016,a,Kamala Harris,37.6
Big Village,Online Panel,NA,2016,a,Donald Trump,38.2
Big Village,Online Panel,NA,2016,a,Robert F. Kennedy,6.7
Big Village,Online Panel,NA,2016,a,Cornel West,1.2
Big Village,Online Panel,NA,2016,a,Jill Stein,1.4
Big Village,Online Panel,NA,1687,rv,Kamala Harris,40.5
Big Village,Online Panel,NA,1687,rv,Donald Trump,41.6
Big Village,Online Panel,NA,1687,rv,Robert F. Kennedy,7
Big Village,Online Panel,NA,1687,rv,Cornel West,1.2
Big Village,Online Panel,NA,1687,rv,Jill Stein,1.5
Big Village,Online Panel,NA,1492,lv,Kamala Harris,42.7
Big Village,Online Panel,NA,1492,lv,Donald Trump,44.3
Big Village,Online Panel,NA,1492,lv,Robert F. Kennedy,5.6
Big Village,Online Panel,NA,1492,lv,Cornel West,1.1
Big Village,Online Panel,NA,1492,lv,Jill Stein,1.4
Morning Consult,Online Panel,NA,11297,rv,Kamala Harris,46
Morning Consult,Online Panel,NA,11297,rv,Donald Trump,45
Morning Consult,Online Panel,NA,9850,lv,Kamala Harris,47
Morning Consult,Online Panel,NA,9850,lv,Donald Trump,46
Change Research,Text-to-Web/Online Ad,NA,2137,rv,Kamala Harris,46
Change Research,Text-to-Web/Online Ad,NA,2137,rv,Donald Trump,46
The New York Times/Siena College,Live Phone,NA,1142,rv,Kamala Harris,46
The New York Times/Siena College,Live Phone,NA,1142,rv,Donald Trump,48
The New York Times/Siena College,Live Phone,NA,1142,lv,Kamala Harris,47
The New York Times/Siena College,Live Phone,NA,1142,lv,Donald Trump,48
The New York Times/Siena College,Live Phone,NA,1142,rv,Kamala Harris,42
The New York Times/Siena College,Live Phone,NA,1142,rv,Donald Trump,42
The New York Times/Siena College,Live Phone,NA,1142,rv,Robert F. Kennedy,6
The New York Times/Siena College,Live Phone,NA,1142,rv,Jill Stein,0
The New York Times/Siena College,Live Phone,NA,1142,rv,Cornel West,0
The New York Times/Siena College,Live Phone,NA,1142,rv,Chase Oliver,0
The New York Times/Siena College,Live Phone,NA,1142,lv,Kamala Harris,44
The New York Times/Siena College,Live Phone,NA,1142,lv,Donald Trump,43
The New York Times/Siena College,Live Phone,NA,1142,lv,Robert F. Kennedy,5
The New York Times/Siena College,Live Phone,NA,1142,lv,Jill Stein,0
The New York Times/Siena College,Live Phone,NA,1142,lv,Cornel West,0
The New York Times/Siena College,Live Phone,NA,1142,lv,Chase Oliver,0
SurveyMonkey,Online Panel,NA,5265,a,Kamala Harris,38
SurveyMonkey,Online Panel,NA,5265,a,Donald Trump,39
SurveyMonkey,Online Panel,NA,5265,a,Robert F. Kennedy,6
SurveyMonkey,Online Panel,NA,5265,a,Cornel West,1
SurveyMonkey,Online Panel,NA,5265,a,Jill Stein,1
Redfield & Wilton Strategies,Online Panel,Nevada,435,lv,Kamala Harris,43
Redfield & Wilton Strategies,Online Panel,Nevada,435,lv,Donald Trump,45
Redfield & Wilton Strategies,Online Panel,Nevada,435,lv,Robert F. Kennedy,5
Redfield & Wilton Strategies,Online Panel,Nevada,435,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,Nevada,435,lv,Jill Stein,1
Redfield & Wilton Strategies,Online Panel,Pennsylvania,851,lv,Kamala Harris,42
Redfield & Wilton Strategies,Online Panel,Pennsylvania,851,lv,Donald Trump,46
Redfield & Wilton Strategies,Online Panel,Pennsylvania,851,lv,Robert F. Kennedy,5
Redfield & Wilton Strategies,Online Panel,Pennsylvania,851,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,Pennsylvania,851,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,North Carolina,586,lv,Kamala Harris,43
Redfield & Wilton Strategies,Online Panel,North Carolina,586,lv,Donald Trump,46
Redfield & Wilton Strategies,Online Panel,North Carolina,586,lv,Robert F. Kennedy,4
Redfield & Wilton Strategies,Online Panel,North Carolina,586,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,North Carolina,586,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,Arizona,510,lv,Kamala Harris,43
Redfield & Wilton Strategies,Online Panel,Arizona,510,lv,Donald Trump,46
Redfield & Wilton Strategies,Online Panel,Arizona,510,lv,Robert F. Kennedy,4
Redfield & Wilton Strategies,Online Panel,Arizona,510,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,Arizona,510,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,Florida,572,lv,Kamala Harris,39
Redfield & Wilton Strategies,Online Panel,Florida,572,lv,Donald Trump,47
Redfield & Wilton Strategies,Online Panel,Florida,572,lv,Robert F. Kennedy,5
Redfield & Wilton Strategies,Online Panel,Florida,572,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,Florida,572,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,Georgia,1180,lv,Kamala Harris,42
Redfield & Wilton Strategies,Online Panel,Georgia,1180,lv,Donald Trump,47
Redfield & Wilton Strategies,Online Panel,Georgia,1180,lv,Robert F. Kennedy,3
Redfield & Wilton Strategies,Online Panel,Georgia,1180,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,Georgia,1180,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,Michigan,512,lv,Kamala Harris,41
Redfield & Wilton Strategies,Online Panel,Michigan,512,lv,Donald Trump,44
Redfield & Wilton Strategies,Online Panel,Michigan,512,lv,Robert F. Kennedy,7
Redfield & Wilton Strategies,Online Panel,Michigan,512,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,Michigan,512,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,Minnesota,475,lv,Kamala Harris,44
Redfield & Wilton Strategies,Online Panel,Minnesota,475,lv,Donald Trump,41
Redfield & Wilton Strategies,Online Panel,Minnesota,475,lv,Robert F. Kennedy,6
Redfield & Wilton Strategies,Online Panel,Minnesota,475,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,Minnesota,475,lv,Jill Stein,1
Redfield & Wilton Strategies,Online Panel,Wisconsin,523,lv,Kamala Harris,44
Redfield & Wilton Strategies,Online Panel,Wisconsin,523,lv,Donald Trump,44
Redfield & Wilton Strategies,Online Panel,Wisconsin,523,lv,Robert F. Kennedy,5
Redfield & Wilton Strategies,Online Panel,Wisconsin,523,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,Wisconsin,523,lv,Jill Stein,1
Glengariff Group,Live Phone,Michigan,600,lv,Kamala Harris,41.6
